,0
117549,11431
117550,11433
117551,11437
117552,11426
117553,11431
117554,11435
117555,11430
117556,11436
117557,11433
117558,11426
117559,11408
117560,11422
117561,11433
117562,11415
117563,11429
117564,11432
117565,11423
117566,11427
117567,11437
117568,11430
117569,11436
117570,11431
117571,11441
117572,11428
117573,11427
117574,11432
117575,11432
117576,11439
117577,11436
117578,11436
117579,11450
117580,11433
117581,11442
117582,11435
117583,11429
117584,11434
117585,11454
117586,11440
117587,11428
117588,11435
117589,11444
117590,11436
117591,11437
117592,11430
117593,11426
117594,11448
117595,11446
117596,11446
117597,11428
117598,11449
117599,11450
117600,11448
117601,11438
117602,11434
117603,11457
117604,11435
117605,11431
117606,11429
117607,11433
117608,11444
117609,11443
117610,11432
117611,11437
117612,11441
117613,11430
117614,11430
117615,11432
117616,11448
117617,11451
117618,11450
117619,11434
117620,11436
117621,11441
117622,11452
117623,11439
117624,11439
117625,11442
117626,11451
117627,11446
117628,11441
117629,11447
117630,11448
117631,11445
117632,11448
117633,11465
117634,11445
117635,11444
117636,11449
117637,11452
117638,11434
117639,11431
117640,11452
117641,11439
117642,11444
117643,11441
117644,11463
117645,11454
117646,11433
117647,11443
117648,11441
117649,11449
117650,11461
117651,11453
117652,11447
117653,11458
117654,11457
117655,11446
117656,11455
117657,11458
117658,11457
117659,11456
117660,11454
117661,11452
117662,11452
117663,11461
117664,11451
117665,11461
117666,11447
117667,11446
117668,11452
117669,11454
117670,11456
117671,11445
117672,11457
117673,11457
117674,11438
117675,11454
117676,11444
117677,11448
117678,11456
117679,11458
117680,11454
117681,11449
117682,11465
117683,11442
117684,11442
117685,11464
117686,11451
117687,11455
117688,11456
117689,11441
117690,11448
117691,11459
117692,11445
117693,11439
117694,11458
117695,11458
117696,11455
117697,11458
117698,11447
117699,11457
117700,11454
117701,11454
117702,11447
117703,11447
117704,11452
117705,11457
117706,11443
117707,11434
117708,11448
117709,11442
117710,11443
117711,11448
117712,11448
117713,11439
117714,11447
117715,11442
117716,11443
117717,11446
117718,11445
117719,11445
117720,11441
117721,11428
117722,11435
117723,11445
117724,11446
117725,11432
117726,11449
117727,11438
117728,11435
117729,11433
117730,11436
117731,11435
117732,11441
117733,11438
117734,11419
117735,11439
117736,11435
117737,11430
117738,11426
117739,11424
117740,11431
117741,11424
117742,11436
117743,11437
117744,11432
117745,11427
117746,11418
117747,11421
117748,11423
117749,11434
117750,11426
117751,11424
117752,11432
117753,11433
117754,11427
117755,11450
117756,11421
117757,11425
117758,11434
117759,11434
117760,11433
117761,11426
117762,11425
117763,11441
117764,11444
117765,11418
117766,11418
117767,11419
117768,11428
117769,11439
117770,11428
117771,11431
117772,11429
117773,11426
117774,11418
117775,11431
117776,11417
117777,11418
117778,11430
117779,11422
117780,11445
117781,11416
117782,11431
117783,11419
117784,11420
117785,11439
117786,11439
117787,11428
117788,11434
117789,11419
117790,11430
117791,11426
117792,11429
117793,11439
117794,11438
117795,11426
117796,11444
117797,11416
117798,11425
117799,11424
117800,11434
117801,11420
117802,11427
117803,11425
117804,11442
117805,11435
117806,11445
117807,11423
117808,11438
117809,11440
117810,11419
117811,11422
117812,11427
117813,11438
117814,11441
117815,11421
117816,11428
117817,11419
117818,11437
117819,11430
117820,11433
117821,11417
117822,11435
117823,11418
117824,11407
117825,11436
117826,11430
117827,11431
117828,11423
117829,11423
117830,11431
117831,11448
117832,11432
117833,11426
117834,11437
117835,11426
117836,11428
117837,11427
117838,11427
117839,11434
117840,11408
117841,11422
117842,11427
117843,11423
117844,11427
117845,11425
117846,11429
117847,11425
117848,11431
117849,11422
117850,11416
117851,11427
117852,11414
117853,11431
117854,11443
117855,11428
117856,11420
117857,11427
117858,11436
117859,11413
117860,11439
117861,11421
117862,11440
117863,11431
117864,11414
117865,11425
117866,11448
117867,11437
117868,11419
117869,11423
117870,11447
117871,11429
117872,11430
117873,11435
117874,11432
117875,11420
117876,11437
117877,11434
117878,11419
117879,11433
117880,11430
117881,11428
117882,11429
117883,11427
117884,11439
117885,11441
117886,11428
117887,11426
117888,11444
117889,11431
117890,11438
117891,11419
117892,11431
117893,11436
117894,11435
117895,11430
117896,11429
117897,11423
117898,11417
117899,11433
117900,11433
117901,11441
117902,11443
117903,11424
117904,11436
117905,11435
117906,11447
117907,11443
117908,11439
117909,11416
117910,11438
117911,11442
117912,11431
117913,11433
117914,11437
117915,11422
117916,11424
117917,11456
117918,11432
117919,11435
117920,11425
117921,11421
117922,11433
117923,11449
117924,11438
117925,11438
117926,11433
117927,11435
117928,11435
117929,11422
117930,11431
117931,11452
117932,11430
117933,11439
117934,11442
117935,11444
117936,11426
117937,11448
117938,11431
117939,11433
117940,11438
117941,11437
117942,11435
117943,11443
117944,11432
117945,11437
117946,11461
117947,11439
117948,11453
117949,11442
117950,11443
117951,11447
117952,11437
117953,11428
117954,11449
117955,11432
117956,11426
117957,11438
117958,11449
117959,11450
117960,11441
117961,11434
117962,11424
117963,11450
117964,11431
117965,11440
117966,11435
117967,11444
117968,11438
117969,11445
117970,11419
117971,11450
117972,11437
117973,11442
117974,11438
117975,11446
117976,11439
117977,11417
117978,11442
117979,11450
117980,11435
117981,11455
117982,11450
117983,11454
117984,11446
117985,11451
117986,11458
117987,11454
117988,11450
117989,11442
117990,11448
117991,11437
117992,11454
117993,11440
117994,11432
117995,11425
117996,11439
117997,11439
117998,11448
117999,11442
118000,11434
118001,11448
118002,11443
118003,11449
118004,11441
118005,11456
118006,11434
118007,11448
118008,11450
118009,11450
118010,11452
118011,11432
118012,11453
118013,11443
118014,11450
118015,11442
118016,11441
118017,11439
118018,11465
118019,11451
118020,11465
118021,11445
118022,11442
118023,11448
118024,11452
118025,11437
118026,11450
118027,11456
118028,11437
118029,11445
118030,11445
118031,11447
118032,11462
118033,11442
118034,11432
118035,11436
118036,11439
118037,11467
118038,11451
118039,11440
118040,11439
118041,11437
118042,11447
118043,11457
118044,11451
118045,11429
118046,11452
118047,11461
118048,11457
118049,11462
118050,11454
118051,11451
118052,11470
118053,11450
118054,11465
118055,11454
118056,11445
118057,11456
118058,11452
118059,11449
118060,11454
118061,11471
118062,11452
118063,11446
118064,11439
118065,11450
118066,11457
118067,11451
118068,11446
118069,11450
118070,11445
118071,11453
118072,11469
118073,11437
118074,11467
118075,11449
118076,11446
118077,11445
118078,11467
118079,11446
118080,11453
118081,11455
118082,11469
118083,11460
118084,11455
118085,11437
118086,11448
118087,11449
118088,11460
118089,11463
118090,11461
118091,11448
118092,11467
118093,11466
118094,11467
118095,11458
118096,11450
118097,11468
118098,11460
118099,11452
118100,11464
118101,11469
118102,11451
118103,11458
118104,11454
118105,11453
118106,11469
118107,11453
118108,11475
118109,11465
118110,11452
118111,11450
118112,11476
118113,11470
118114,11449
118115,11458
118116,11465
118117,11454
118118,11465
118119,11447
118120,11458
118121,11462
118122,11468
118123,11458
118124,11470
118125,11463
118126,11458
118127,11461
118128,11457
118129,11465
118130,11449
118131,11468
118132,11458
118133,11468
118134,11478
118135,11473
118136,11475
118137,11463
118138,11472
118139,11460
118140,11471
118141,11469
118142,11454
118143,11460
118144,11470
118145,11470
118146,11480
118147,11481
118148,11462
118149,11486
118150,11467
118151,11479
118152,11463
118153,11483
118154,11462
118155,11471
118156,11481
118157,11465
118158,11466
118159,11467
118160,11455
118161,11468
118162,11454
118163,11463
118164,11454
118165,11460
118166,11460
118167,11449
118168,11470
118169,11456
118170,11461
118171,11456
118172,11461
118173,11458
118174,11451
118175,11468
118176,11446
118177,11464
118178,11452
118179,11442
118180,11451
118181,11444
118182,11434
118183,11434
118184,11453
118185,11446
118186,11446
118187,11433
118188,11440
118189,11447
118190,11445
118191,11430
118192,11454
118193,11428
118194,11429
118195,11445
118196,11446
118197,11444
118198,11450
118199,11435
118200,11439
118201,11447
118202,11437
118203,11447
118204,11445
118205,11443
118206,11444
118207,11457
118208,11434
118209,11436
118210,11434
118211,11450
118212,11449
118213,11427
118214,11430
118215,11423
118216,11436
118217,11438
118218,11444
118219,11450
118220,11446
118221,11445
118222,11440
118223,11448
118224,11443
118225,11431
118226,11442
118227,11437
118228,11435
118229,11447
118230,11434
118231,11453
118232,11439
118233,11449
118234,11441
118235,11445
118236,11440
118237,11426
118238,11442
118239,11439
118240,11442
118241,11446
118242,11442
118243,11443
118244,11444
118245,11444
118246,11432
118247,11439
118248,11443
118249,11430
118250,11437
118251,11442
118252,11432
118253,11447
118254,11456
118255,11442
118256,11435
118257,11449
118258,11442
118259,11439
118260,11442
118261,11453
118262,11435
118263,11440
118264,11439
118265,11427
118266,11448
118267,11426
118268,11439
118269,11446
118270,11436
118271,11431
118272,11451
118273,11432
118274,11433
118275,11445
118276,11422
118277,11427
118278,11445
118279,11441
118280,11435
118281,11441
118282,11451
118283,11448
118284,11438
118285,11430
118286,11430
118287,11439
118288,11434
118289,11437
118290,11434
118291,11445
118292,11433
118293,11425
118294,11437
118295,11450
118296,11438
118297,11438
118298,11429
118299,11443
118300,11441
118301,11443
118302,11435
118303,11424
118304,11439
118305,11442
118306,11434
118307,11440
118308,11435
118309,11441
118310,11436
118311,11448
118312,11451
118313,11438
118314,11439
118315,11449
118316,11422
118317,11440
118318,11435
118319,11434
118320,11433
118321,11429
118322,11419
118323,11431
118324,11435
118325,11454
118326,11445
118327,11431
118328,11430
118329,11439
118330,11446
118331,11448
118332,11438
118333,11440
118334,11430
118335,11434
118336,11427
118337,11444
118338,11427
118339,11428
118340,11431
118341,11430
118342,11444
118343,11432
118344,11434
118345,11441
118346,11436
118347,11437
118348,11441
118349,11446
118350,11434
118351,11433
118352,11435
118353,11433
118354,11439
118355,11424
118356,11443
118357,11441
118358,11447
118359,11434
118360,11436
118361,11430
118362,11442
118363,11445
118364,11455
118365,11445
118366,11424
118367,11448
118368,11446
118369,11439
118370,11434
118371,11453
118372,11450
118373,11431
118374,11425
118375,11438
118376,11440
118377,11445
118378,11441
118379,11423
118380,11451
118381,11433
118382,11438
118383,11439
118384,11442
118385,11434
118386,11442
118387,11437
118388,11444
118389,11448
118390,11442
118391,11451
118392,11444
118393,11438
118394,11449
118395,11435
118396,11441
118397,11437
118398,11429
118399,11433
118400,11448
118401,11443
118402,11436
118403,11451
118404,11424
118405,11449
118406,11433
118407,11437
118408,11426
118409,11450
118410,11435
118411,11451
118412,11431
118413,11444
118414,11440
118415,11446
118416,11445
118417,11436
118418,11447
118419,11437
118420,11445
118421,11436
118422,11434
118423,11449
118424,11442
118425,11434
118426,11457
118427,11446
118428,11458
118429,11461
118430,11414
118431,11449
118432,11426
118433,11456
118434,11424
118435,11433
118436,11450
118437,11441
118438,11432
118439,11452
118440,11450
118441,11443
118442,11452
118443,11429
118444,11431
118445,11453
118446,11441
118447,11438
118448,11424
118449,11449
118450,11431
118451,11442
118452,11442
118453,11451
118454,11432
118455,11427
118456,11429
118457,11441
118458,11439
118459,11453
118460,11444
118461,11447
118462,11443
118463,11449
118464,11454
118465,11452
118466,11445
118467,11434
118468,11444
118469,11453
118470,11437
118471,11453
118472,11457
118473,11434
118474,11431
118475,11444
118476,11438
118477,11448
118478,11454
118479,11446
118480,11450
118481,11444
118482,11446
118483,11444
118484,11450
118485,11447
118486,11454
118487,11438
118488,11445
118489,11449
118490,11441
118491,11449
118492,11465
118493,11429
118494,11452
118495,11454
118496,11459
118497,11441
118498,11453
118499,11450
118500,11460
118501,11447
118502,11448
118503,11445
118504,11455
118505,11440
118506,11463
118507,11438
118508,11445
118509,11436
118510,11467
118511,11447
118512,11438
118513,11458
118514,11453
118515,11454
118516,11454
118517,11466
118518,11461
118519,11438
118520,11473
118521,11464
118522,11436
118523,11453
118524,11451
118525,11459
118526,11442
118527,11439
118528,11471
118529,11444
118530,11455
118531,11439
118532,11459
118533,11440
118534,11443
118535,11463
118536,11448
118537,11451
118538,11445
118539,11452
118540,11459
118541,11453
118542,11461
118543,11453
118544,11459
118545,11447
118546,11461
118547,11444
118548,11454
118549,11467
118550,11447
118551,11460
118552,11454
118553,11446
118554,11451
118555,11463
118556,11455
118557,11462
118558,11451
118559,11455
118560,11458
118561,11442
118562,11461
118563,11474
118564,11478
118565,11470
118566,11462
118567,11451
118568,11464
118569,11464
118570,11450
118571,11459
118572,11452
118573,11463
118574,11467
118575,11467
118576,11462
118577,11447
118578,11467
118579,11460
118580,11465
118581,11461
118582,11467
118583,11485
118584,11462
118585,11481
118586,11470
118587,11469
118588,11464
118589,11475
118590,11461
118591,11474
118592,11462
118593,11464
118594,11460
118595,11459
118596,11464
118597,11456
118598,11472
118599,11463
118600,11468
118601,11467
118602,11460
118603,11465
118604,11466
118605,11459
118606,11483
118607,11457
118608,11478
118609,11474
118610,11465
118611,11475
118612,11464
118613,11450
118614,11466
118615,11440
118616,11458
118617,11465
118618,11463
118619,11464
118620,11470
118621,11453
118622,11450
118623,11463
118624,11470
118625,11454
118626,11469
118627,11437
118628,11434
118629,11458
118630,11437
118631,11453
118632,11459
118633,11443
118634,11454
118635,11445
118636,11456
118637,11457
118638,11453
118639,11444
118640,11439
118641,11443
118642,11431
118643,11450
118644,11443
118645,11430
118646,11452
118647,11436
118648,11451
118649,11459
118650,11446
118651,11436
118652,11435
118653,11458
118654,11437
118655,11443
118656,11426
118657,11447
118658,11434
118659,11438
118660,11451
118661,11450
118662,11444
118663,11430
118664,11443
118665,11424
118666,11441
118667,11441
118668,11443
118669,11448
118670,11443
118671,11444
118672,11448
118673,11432
118674,11450
118675,11442
118676,11453
118677,11453
118678,11445
118679,11445
118680,11441
118681,11446
118682,11438
118683,11447
118684,11442
118685,11426
118686,11447
118687,11440
118688,11434
118689,11443
118690,11442
118691,11436
118692,11433
118693,11427
118694,11441
118695,11441
118696,11430
118697,11441
118698,11427
118699,11434
118700,11444
118701,11436
118702,11444
118703,11447
118704,11452
118705,11430
118706,11448
118707,11447
118708,11431
118709,11435
118710,11436
118711,11448
118712,11428
118713,11440
118714,11453
118715,11438
118716,11438
118717,11451
118718,11440
118719,11439
118720,11436
118721,11440
118722,11439
118723,11434
118724,11454
118725,11434
118726,11432
118727,11447
118728,11446
118729,11435
118730,11434
118731,11449
118732,11436
118733,11442
118734,11445
118735,11441
118736,11425
118737,11422
118738,11440
118739,11444
118740,11439
118741,11454
118742,11445
118743,11448
118744,11455
118745,11428
118746,11433
118747,11420
118748,11438
118749,11432
118750,11436
118751,11432
118752,11426
118753,11441
118754,11432
118755,11444
118756,11454
118757,11444
118758,11437
118759,11443
118760,11440
118761,11431
118762,11435
118763,11435
118764,11442
118765,11444
118766,11439
118767,11435
118768,11428
118769,11442
118770,11436
118771,11434
118772,11442
118773,11429
118774,11434
118775,11438
118776,11446
118777,11463
118778,11435
118779,11438
118780,11453
118781,11434
118782,11438
118783,11447
118784,11444
118785,11449
118786,11435
118787,11436
118788,11440
118789,11430
118790,11442
118791,11450
118792,11456
118793,11443
118794,11449
118795,11441
118796,11437
118797,11450
118798,11448
118799,11437
118800,11445
118801,11447
118802,11427
118803,11452
118804,11450
118805,11444
118806,11441
118807,11451
118808,11447
118809,11447
118810,11450
118811,11458
118812,11431
118813,11471
118814,11466
118815,11447
118816,11459
118817,11453
118818,11433
118819,11453
118820,11454
118821,11450
118822,11445
118823,11444
118824,11454
118825,11456
118826,11452
118827,11451
118828,11442
118829,11441
118830,11452
118831,11450
118832,11443
118833,11464
118834,11455
118835,11461
118836,11469
118837,11446
118838,11474
118839,11458
118840,11459
118841,11460
118842,11460
118843,11443
118844,11471
118845,11463
118846,11450
118847,11461
118848,11442
118849,11457
118850,11459
118851,11449
118852,11464
118853,11447
118854,11454
118855,11463
118856,11458
118857,11460
118858,11448
118859,11454
118860,11467
118861,11464
118862,11455
118863,11454
118864,11452
118865,11462
118866,11456
118867,11472
118868,11442
118869,11456
118870,11441
118871,11461
118872,11450
118873,11456
118874,11453
118875,11459
118876,11465
118877,11460
118878,11450
118879,11459
118880,11448
118881,11463
118882,11447
118883,11460
118884,11450
118885,11473
118886,11468
118887,11453
118888,11482
118889,11465
118890,11463
118891,11459
118892,11464
118893,11475
118894,11455
118895,11471
118896,11464
118897,11453
118898,11451
118899,11467
118900,11447
118901,11462
118902,11473
118903,11483
118904,11455
118905,11450
118906,11473
118907,11460
118908,11456
118909,11461
118910,11459
118911,11464
118912,11463
118913,11471
118914,11469
118915,11466
118916,11479
118917,11466
118918,11472
118919,11468
118920,11461
118921,11463
118922,11465
118923,11461
118924,11460
118925,11460
118926,11470
118927,11482
118928,11476
118929,11473
118930,11478
118931,11478
118932,11476
118933,11465
118934,11457
118935,11465
118936,11483
118937,11473
118938,11465
118939,11465
118940,11490
118941,11473
118942,11490
118943,11477
118944,11473
118945,11484
118946,11461
118947,11483
118948,11484
118949,11472
118950,11481
118951,11467
118952,11471
118953,11477
118954,11463
118955,11482
118956,11475
118957,11474
118958,11459
118959,11490
118960,11471
118961,11508
118962,11474
118963,11464
118964,11471
118965,11467
118966,11461
118967,11478
118968,11478
118969,11469
118970,11477
118971,11477
118972,11475
118973,11481
118974,11475
118975,11481
118976,11474
118977,11457
118978,11474
118979,11469
118980,11482
118981,11476
118982,11486
118983,11464
118984,11472
118985,11470
118986,11478
118987,11468
118988,11488
118989,11477
118990,11471
118991,11458
118992,11493
118993,11469
118994,11469
118995,11480
118996,11481
118997,11473
118998,11474
118999,11481
119000,11464
119001,11487
119002,11484
119003,11481
119004,11479
119005,11463
119006,11475
119007,11493
119008,11473
119009,11495
119010,11492
119011,11475
119012,11477
119013,11470
119014,11480
119015,11472
119016,11469
119017,11487
119018,11477
119019,11471
119020,11484
119021,11474
119022,11484
119023,11480
119024,11485
119025,11484
119026,11495
119027,11479
119028,11483
119029,11482
119030,11487
119031,11493
119032,11486
119033,11472
119034,11473
119035,11496
119036,11492
119037,11485
119038,11493
119039,11476
119040,11490
119041,11486
119042,11487
119043,11478
119044,11489
119045,11490
119046,11473
119047,11483
119048,11483
119049,11485
119050,11487
119051,11485
119052,11482
119053,11494
119054,11491
119055,11504
119056,11484
119057,11483
119058,11480
119059,11474
119060,11493
119061,11477
119062,11483
119063,11487
119064,11498
119065,11487
119066,11475
119067,11470
119068,11482
119069,11478
119070,11470
119071,11488
119072,11487
119073,11477
119074,11487
119075,11498
119076,11477
119077,11483
119078,11475
119079,11471
119080,11480
119081,11470
119082,11465
119083,11476
119084,11480
119085,11483
119086,11463
119087,11453
119088,11467
119089,11459
119090,11466
119091,11474
119092,11468
119093,11468
119094,11488
119095,11472
119096,11471
119097,11464
119098,11467
119099,11460
119100,11471
119101,11461
119102,11487
119103,11466
119104,11477
119105,11489
119106,11471
119107,11465
119108,11476
119109,11464
119110,11460
119111,11470
119112,11459
119113,11466
119114,11482
119115,11480
119116,11479
119117,11470
119118,11457
119119,11453
119120,11457
119121,11456
119122,11464
119123,11473
119124,11465
119125,11469
119126,11461
119127,11456
119128,11458
119129,11478
119130,11453
119131,11466
119132,11454
119133,11464
119134,11468
119135,11448
119136,11464
119137,11451
119138,11458
119139,11475
119140,11447
119141,11458
119142,11459
119143,11455
119144,11471
119145,11472
119146,11487
119147,11459
119148,11472
119149,11467
119150,11462
119151,11463
119152,11464
119153,11459
119154,11470
119155,11467
119156,11461
119157,11470
119158,11465
119159,11465
119160,11476
119161,11461
119162,11463
119163,11457
119164,11469
119165,11460
119166,11468
119167,11476
119168,11460
119169,11456
119170,11464
119171,11477
119172,11459
119173,11463
119174,11467
119175,11464
119176,11453
119177,11459
119178,11468
119179,11463
119180,11474
119181,11468
119182,11482
119183,11462
119184,11467
119185,11450
119186,11454
119187,11461
119188,11459
119189,11444
119190,11457
119191,11469
119192,11473
119193,11466
119194,11460
119195,11469
119196,11465
119197,11460
119198,11464
119199,11464
119200,11464
119201,11455
119202,11476
119203,11452
119204,11450
119205,11454
119206,11457
119207,11471
119208,11464
119209,11459
119210,11467
119211,11456
119212,11460
119213,11476
119214,11463
119215,11466
119216,11463
119217,11461
119218,11465
119219,11456
119220,11469
119221,11454
119222,11455
119223,11465
119224,11460
119225,11472
119226,11467
119227,11474
119228,11451
119229,11459
119230,11462
119231,11462
119232,11463
119233,11479
119234,11458
119235,11457
119236,11463
119237,11451
119238,11464
119239,11457
119240,11465
119241,11472
119242,11464
119243,11468
119244,11457
119245,11454
119246,11452
119247,11472
119248,11463
119249,11453
119250,11458
119251,11460
119252,11468
119253,11475
119254,11465
119255,11452
119256,11469
119257,11450
119258,11464
119259,11463
119260,11469
119261,11463
119262,11467
119263,11465
119264,11477
119265,11469
119266,11475
119267,11458
119268,11469
119269,11450
119270,11464
119271,11466
119272,11469
119273,11456
119274,11477
119275,11464
119276,11473
119277,11467
119278,11471
119279,11460
119280,11466
119281,11457
119282,11481
119283,11465
119284,11475
119285,11464
119286,11449
119287,11467
119288,11467
119289,11473
119290,11465
119291,11466
119292,11483
119293,11470
119294,11453
119295,11475
119296,11468
119297,11465
119298,11463
119299,11472
119300,11481
119301,11484
119302,11464
119303,11483
119304,11474
119305,11472
119306,11466
119307,11475
119308,11472
119309,11473
119310,11469
119311,11464
119312,11472
119313,11454
119314,11467
119315,11480
119316,11470
119317,11484
119318,11461
119319,11456
119320,11462
119321,11482
119322,11471
119323,11482
119324,11474
119325,11472
119326,11480
119327,11463
119328,11469
119329,11477
119330,11469
119331,11480
119332,11474
119333,11486
119334,11476
119335,11471
119336,11465
119337,11460
119338,11463
119339,11468
119340,11465
119341,11478
119342,11462
119343,11475
119344,11474
119345,11469
119346,11473
119347,11487
119348,11487
119349,11479
119350,11468
119351,11469
119352,11476
119353,11473
119354,11458
119355,11487
119356,11476
119357,11476
119358,11477
119359,11475
119360,11473
119361,11464
119362,11469
119363,11483
119364,11467
119365,11443
119366,11475
119367,11471
119368,11476
119369,11478
119370,11477
119371,11481
119372,11477
119373,11483
119374,11483
119375,11495
119376,11498
119377,11483
119378,11482
119379,11479
119380,11477
119381,11475
119382,11483
119383,11490
119384,11490
119385,11474
119386,11490
119387,11466
119388,11475
119389,11477
119390,11479
119391,11464
119392,11479
119393,11483
119394,11475
119395,11468
119396,11474
119397,11478
119398,11483
119399,11494
119400,11470
119401,11477
119402,11487
119403,11487
119404,11468
119405,11488
119406,11470
119407,11486
119408,11481
119409,11476
119410,11490
119411,11482
119412,11469
119413,11485
119414,11492
119415,11487
119416,11478
119417,11489
119418,11477
119419,11480
119420,11474
119421,11489
119422,11488
119423,11488
119424,11475
119425,11491
119426,11482
119427,11482
119428,11473
119429,11494
119430,11500
119431,11491
119432,11497
119433,11488
119434,11475
119435,11488
119436,11494
119437,11476
119438,11489
119439,11497
119440,11482
119441,11496
119442,11489
119443,11487
119444,11479
119445,11481
119446,11498
119447,11478
119448,11475
119449,11474
119450,11488
119451,11478
119452,11464
119453,11489
119454,11486
119455,11473
119456,11483
119457,11496
119458,11476
119459,11484
119460,11492
119461,11484
119462,11487
119463,11491
119464,11483
119465,11474
119466,11492
119467,11498
119468,11482
119469,11486
119470,11483
119471,11494
119472,11489
119473,11487
119474,11499
119475,11498
119476,11485
119477,11494
119478,11484
119479,11488
119480,11490
119481,11476
119482,11509
119483,11470
119484,11494
119485,11488
119486,11486
119487,11501
119488,11490
119489,11494
119490,11487
119491,11480
119492,11483
119493,11476
119494,11499
119495,11485
119496,11489
119497,11490
119498,11497
119499,11512
119500,11477
119501,11487
119502,11490
119503,11488
119504,11495
119505,11495
119506,11489
119507,11500
119508,11491
119509,11489
119510,11490
119511,11491
119512,11500
119513,11492
119514,11498
119515,11487
119516,11494
119517,11488
119518,11462
119519,11475
119520,11486
119521,11471
119522,11490
119523,11483
119524,11478
119525,11475
119526,11458
119527,11463
119528,11466
119529,11467
119530,11473
119531,11487
119532,11465
119533,11489
119534,11479
119535,11475
119536,11468
119537,11464
119538,11465
119539,11475
119540,11463
119541,11462
119542,11464
119543,11468
119544,11472
119545,11470
119546,11467
119547,11465
119548,11468
119549,11459
119550,11464
119551,11477
119552,11456
119553,11476
119554,11449
119555,11460
119556,11468
119557,11463
119558,11451
119559,11460
119560,11453
119561,11453
119562,11465
119563,11464
119564,11456
119565,11467
119566,11461
119567,11445
119568,11471
119569,11457
119570,11476
119571,11452
119572,11465
119573,11453
119574,11460
119575,11446
119576,11461
119577,11457
119578,11449
119579,11466
119580,11466
119581,11464
119582,11459
119583,11453
119584,11457
119585,11459
119586,11451
119587,11451
119588,11461
119589,11448
119590,11460
119591,11452
119592,11458
119593,11446
119594,11450
119595,11456
119596,11436
119597,11460
119598,11458
119599,11442
119600,11442
119601,11454
119602,11459
119603,11447
119604,11448
119605,11460
119606,11450
119607,11475
119608,11452
119609,11455
119610,11471
119611,11453
119612,11446
119613,11458
119614,11456
119615,11445
119616,11460
119617,11456
119618,11448
119619,11465
119620,11454
119621,11446
119622,11457
119623,11464
119624,11455
119625,11469
119626,11454
119627,11460
119628,11466
119629,11454
119630,11470
119631,11462
119632,11448
119633,11454
119634,11449
119635,11452
119636,11453
119637,11433
119638,11454
119639,11467
119640,11457
119641,11451
119642,11448
119643,11460
119644,11465
119645,11450
119646,11455
119647,11445
119648,11449
119649,11448
119650,11457
119651,11471
119652,11457
119653,11451
119654,11445
119655,11464
119656,11461
119657,11452
119658,11455
119659,11450
119660,11447
119661,11462
119662,11454
119663,11460
119664,11459
119665,11454
119666,11451
119667,11461
119668,11455
119669,11455
119670,11449
119671,11457
119672,11445
119673,11466
119674,11467
119675,11439
119676,11443
119677,11441
119678,11459
119679,11459
119680,11447
119681,11438
119682,11441
119683,11444
119684,11451
119685,11431
119686,11440
119687,11444
119688,11442
119689,11442
119690,11441
119691,11456
119692,11463
119693,11458
119694,11455
119695,11454
119696,11470
119697,11452
119698,11454
119699,11435
119700,11425
119701,11446
119702,11454
119703,11454
119704,11454
119705,11448
119706,11447
119707,11451
119708,11448
119709,11455
119710,11450
119711,11453
119712,11451
119713,11451
119714,11451
119715,11457
119716,11453
119717,11453
119718,11446
119719,11456
119720,11449
119721,11445
119722,11464
119723,11448
119724,11437
119725,11453
119726,11445
119727,11444
119728,11457
119729,11449
119730,11467
119731,11459
119732,11455
119733,11460
119734,11438
119735,11444
119736,11453
119737,11454
119738,11451
119739,11444
119740,11450
119741,11463
119742,11438
119743,11466
119744,11452
119745,11454
119746,11448
119747,11451
119748,11464
119749,11446
119750,11463
119751,11448
119752,11461
119753,11455
119754,11442
119755,11458
119756,11468
119757,11474
119758,11452
119759,11442
119760,11448
119761,11451
119762,11465
119763,11436
119764,11448
119765,11443
119766,11447
119767,11452
119768,11446
119769,11454
119770,11456
119771,11438
119772,11462
119773,11445
119774,11450
119775,11457
119776,11459
119777,11461
119778,11474
119779,11456
119780,11460
119781,11444
119782,11454
119783,11461
119784,11445
119785,11452
119786,11443
119787,11449
119788,11458
119789,11453
119790,11459
119791,11468
119792,11457
119793,11453
119794,11452
119795,11466
119796,11451
119797,11463
119798,11448
119799,11462
119800,11448
119801,11464
119802,11457
119803,11460
119804,11429
119805,11451
119806,11452
119807,11457
119808,11446
119809,11452
119810,11454
119811,11468
119812,11459
119813,11442
119814,11469
119815,11472
119816,11455
119817,11458
119818,11455
119819,11446
119820,11467
119821,11460
119822,11439
119823,11439
119824,11446
119825,11469
119826,11452
119827,11463
119828,11468
119829,11462
119830,11448
119831,11457
119832,11454
119833,11461
119834,11456
119835,11437
119836,11453
119837,11451
119838,11446
119839,11460
119840,11456
119841,11449
119842,11463
119843,11458
119844,11459
119845,11464
119846,11454
119847,11461
119848,11465
119849,11469
119850,11469
119851,11446
119852,11458
119853,11456
119854,11473
119855,11459
119856,11466
119857,11467
119858,11458
119859,11470
119860,11463
119861,11458
119862,11471
119863,11466
119864,11458
119865,11465
119866,11466
119867,11469
119868,11478
119869,11446
119870,11478
119871,11477
119872,11471
119873,11462
119874,11470
119875,11469
119876,11482
119877,11468
119878,11470
119879,11473
119880,11474
